organic_modifier_percentage,organic_modifier,additive,additive_concentration_mM,pH_aq,name,logIE,instrument,source,logIE_pred,error_abs,viscosity,surface_tension,polarity_index,pH.aq.,NH4,SPLIT,solvent,SMILES
100,MeCN,-,0,7,"4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol",1.78,Agilent 6495,ESI,2.33056033,0.55056033,0.28,27.86,5.8,7,0,TRUE,"MeCN/water 100/0 c_overall = 0 mM, pH_aq = 7",c1(c2c(c(c(c(c2F)F)O)F)F)c(c(c(c(c1F)F)F)F)F
100,MeCN,-,0,7,"2,4-dinitrophenol",1.17,Agilent 6495,ESI,1.532635429,0.362635429,0.28,27.86,5.8,7,0,TRUE,"MeCN/water 100/0 c_overall = 0 mM, pH_aq = 7",c1cc(c(cc1N(=O)=O)N(=O)=O)O
100,MeCN,-,0,7,3-nitrophenol,-0.39,Agilent 6495,ESI,0.751932818,1.141932818,0.28,27.86,5.8,7,0,TRUE,"MeCN/water 100/0 c_overall = 0 mM, pH_aq = 7",c1cc(cc(c1)O)N(=O)=O
100,MeCN,-,0,7,phthalimide,-2.69,Agilent 6495,ESI,-2.202758346,0.487241654,0.28,27.86,5.8,7,0,TRUE,"MeCN/water 100/0 c_overall = 0 mM, pH_aq = 7",c1ccc2c(c1)C(=NC2=O)O
100,MeCN,-,0,7,4-aminobenzoic acid,-2.31,Agilent 6495,ESI,-1.178502128,1.131497872,0.28,27.86,5.8,7,0,TRUE,"MeCN/water 100/0 c_overall = 0 mM, pH_aq = 7",c1cc(ccc1C(=O)O)N
100,MeCN,-,0,7,"2,4,6-trinitro-1,3-benzenediol",2.18,Agilent 6495,ESI,1.989186761,0.190813239,0.28,27.86,5.8,7,0,TRUE,"MeCN/water 100/0 c_overall = 0 mM, pH_aq = 7",c1c(c(c(c(c1N(=O)=O)O)N(=O)=O)O)N(=O)=O
0,MeCN,-,0,7,benzoic acid,-0.29,Agilent 6495,ESI,-0.065547283,0.224452717,0.88,71.76,10.2,7,0,TRUE,"MeCN/water 0/100 c_overall = 0 mM, pH_aq = 7",c1ccc(cc1)C(=O)O
0,MeCN,-,0,7,4-nitrophenol,0.29,Agilent 6495,ESI,0.836907436,0.546907436,0.88,71.76,10.2,7,0,TRUE,"MeCN/water 0/100 c_overall = 0 mM, pH_aq = 7",c1cc(ccc1N(=O)=O)O
0,MeCN,-,0,7,3-(trifluoromethyl)phenol,0.62,Agilent 6495,ESI,1.33057655,0.71057655,0.88,71.76,10.2,7,0,TRUE,"MeCN/water 0/100 c_overall = 0 mM, pH_aq = 7",c1cc(cc(c1)O)C(F)(F)F
0,MeCN,-,0,7,salicylic acid,0.24,Agilent 6495,ESI,0.631169221,0.391169221,0.88,71.76,10.2,7,0,TRUE,"MeCN/water 0/100 c_overall = 0 mM, pH_aq = 7",c1ccc(c(c1)C(=O)O)O
0,MeCN,-,0,7,sorbic acid,-0.67,Agilent 6495,ESI,-0.382853736,0.287146264,0.88,71.76,10.2,7,0,TRUE,"MeCN/water 0/100 c_overall = 0 mM, pH_aq = 7",C/C=C/C=C/C(=O)O
0,MeCN,-,0,7,3-nitrobenzenesulfonic acid,0.33,Agilent 6495,ESI,0.691682124,0.361682124,0.88,71.76,10.2,7,0,TRUE,"MeCN/water 0/100 c_overall = 0 mM, pH_aq = 7",c1cc(cc(c1)S(=O)(=O)O)N(=O)=O
0,MeCN,-,0,7,"3,5-diiodosalicylic acid",0.65,Agilent 6495,ESI,0.874111374,0.224111374,0.88,71.76,10.2,7,0,TRUE,"MeCN/water 0/100 c_overall = 0 mM, pH_aq = 7",c1c(cc(c(c1C(=O)O)O)I)I
0,MeCN,-,0,7,4-phenylphenol,-0.85,Agilent 6495,ESI,-0.247693564,0.602306436,0.88,71.76,10.2,7,0,TRUE,"MeCN/water 0/100 c_overall = 0 mM, pH_aq = 7",c1ccc(cc1)c1ccc(cc1)O
0,MeCN,-,0,7,4-hydroxybenzoic acid,-0.28,Agilent 6495,ESI,-0.136477564,0.143522436,0.88,71.76,10.2,7,0,TRUE,"MeCN/water 0/100 c_overall = 0 mM, pH_aq = 7",c1cc(ccc1C(=O)O)O
0,MeCN,-,0,7,"3,5-dinitrobenzoic acid",0.53,Agilent 6495,ESI,0.773151995,0.243151995,0.88,71.76,10.2,7,0,TRUE,"MeCN/water 0/100 c_overall = 0 mM, pH_aq = 7",c1c(cc(cc1N(=O)=O)N(=O)=O)C(=O)O
0,MeCN,-,0,7,naphthalenesulfonic acid,0.51,Agilent 6495,ESI,0.794674524,0.284674524,0.88,71.76,10.2,7,0,FALSE,"MeCN/water 0/100 c_overall = 0 mM, pH_aq = 7",c1ccc2c(c1)cccc2S(=O)(=O)O
0,MeCN,-,0,7,"4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol",1.32,Agilent 6495,ESI,1.46144,0.14144,0.88,71.76,10.2,7,0,TRUE,"MeCN/water 0/100 c_overall = 0 mM, pH_aq = 7",c1(c2c(c(c(c(c2F)F)O)F)F)c(c(c(c(c1F)F)F)F)F
0,MeCN,-,0,7,"2,4-dinitrophenol",0.66,Agilent 6495,ESI,0.919450636,0.259450636,0.88,71.76,10.2,7,0,TRUE,"MeCN/water 0/100 c_overall = 0 mM, pH_aq = 7",c1cc(c(cc1N(=O)=O)N(=O)=O)O
0,MeCN,-,0,7,3-nitrophenol,0.25,Agilent 6495,ESI,0.563487792,0.313487792,0.88,71.76,10.2,7,0,TRUE,"MeCN/water 0/100 c_overall = 0 mM, pH_aq = 7",c1cc(cc(c1)O)N(=O)=O
0,MeCN,-,0,7,phthalimide,-1.23,Agilent 6495,ESI,-0.994039429,0.235960571,0.88,71.76,10.2,7,0,TRUE,"MeCN/water 0/100 c_overall = 0 mM, pH_aq = 7",c1ccc2c(c1)C(=NC2=O)O
0,MeCN,-,0,7,4-aminobenzoic acid,-0.71,Agilent 6495,ESI,-0.514531061,0.195468939,0.88,71.76,10.2,7,0,TRUE,"MeCN/water 0/100 c_overall = 0 mM, pH_aq = 7",c1cc(ccc1C(=O)O)N
0,MeCN,-,0,7,"2,4,6-trinitro-1,3-benzenediol",0.93,Agilent 6495,ESI,1.223831825,0.293831825,0.88,71.76,10.2,7,0,TRUE,"MeCN/water 0/100 c_overall = 0 mM, pH_aq = 7",c1c(c(c(c(c1N(=O)=O)O)N(=O)=O)O)N(=O)=O
20,MeCN,-,0,7,benzoic acid,-0.03,Agilent 6495,ESI,0.032212962,0.062212962,0.93,42.11062016,9.32,7,0,TRUE,"MeCN/water 20/80 c_overall = 0 mM, pH_aq = 7",c1ccc(cc1)C(=O)O
20,MeCN,-,0,7,4-nitrophenol,0.27,Agilent 6495,ESI,0.946379611,0.676379611,0.93,42.11062016,9.32,7,0,TRUE,"MeCN/water 20/80 c_overall = 0 mM, pH_aq = 7",c1cc(ccc1N(=O)=O)O
20,MeCN,-,0,7,3-(trifluoromethyl)phenol,1.51,Agilent 6495,ESI,2.033152364,0.523152364,0.93,42.11062016,9.32,7,0,TRUE,"MeCN/water 20/80 c_overall = 0 mM, pH_aq = 7",c1cc(cc(c1)O)C(F)(F)F
20,MeCN,-,0,7,salicylic acid,0.43,Agilent 6495,ESI,0.669887888,0.239887888,0.93,42.11062016,9.32,7,0,TRUE,"MeCN/water 20/80 c_overall = 0 mM, pH_aq = 7",c1ccc(c(c1)C(=O)O)O
20,MeCN,-,0,7,sorbic acid,-0.39,Agilent 6495,ESI,-0.378127215,0.011872785,0.93,42.11062016,9.32,7,0,FALSE,"MeCN/water 20/80 c_overall = 0 mM, pH_aq = 7",C/C=C/C=C/C(=O)O
20,MeCN,-,0,7,3-nitrobenzenesulfonic acid,0.73,Agilent 6495,ESI,0.985495458,0.255495458,0.93,42.11062016,9.32,7,0,FALSE,"MeCN/water 20/80 c_overall = 0 mM, pH_aq = 7",c1cc(cc(c1)S(=O)(=O)O)N(=O)=O
20,MeCN,-,0,7,"3,5-diiodosalicylic acid",1.1,Agilent 6495,ESI,1.499520561,0.399520561,0.93,42.11062016,9.32,7,0,TRUE,"MeCN/water 20/80 c_overall = 0 mM, pH_aq = 7",c1c(cc(c(c1C(=O)O)O)I)I
20,MeCN,-,0,7,4-phenylphenol,-0.34,Agilent 6495,ESI,0.209030873,0.549030873,0.93,42.11062016,9.32,7,0,FALSE,"MeCN/water 20/80 c_overall = 0 mM, pH_aq = 7",c1ccc(cc1)c1ccc(cc1)O
20,MeCN,-,0,7,4-hydroxybenzoic acid,-0.06,Agilent 6495,ESI,0.118654658,0.178654658,0.93,42.11062016,9.32,7,0,TRUE,"MeCN/water 20/80 c_overall = 0 mM, pH_aq = 7",c1cc(ccc1C(=O)O)O
20,MeCN,-,0,7,"3,5-dinitrobenzoic acid",0.88,Agilent 6495,ESI,0.978252303,0.098252303,0.93,42.11062016,9.32,7,0,TRUE,"MeCN/water 20/80 c_overall = 0 mM, pH_aq = 7",c1c(cc(cc1N(=O)=O)N(=O)=O)C(=O)O
20,MeCN,-,0,7,naphthalenesulfonic acid,0.92,Agilent 6495,ESI,1.012225476,0.092225476,0.93,42.11062016,9.32,7,0,TRUE,"MeCN/water 20/80 c_overall = 0 mM, pH_aq = 7",c1ccc2c(c1)cccc2S(=O)(=O)O
20,MeCN,-,0,7,"4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol",1.64,Agilent 6495,ESI,2.05813495,0.41813495,0.93,42.11062016,9.32,7,0,TRUE,"MeCN/water 20/80 c_overall = 0 mM, pH_aq = 7",c1(c2c(c(c(c(c2F)F)O)F)F)c(c(c(c(c1F)F)F)F)F
20,MeCN,-,0,7,"2,4-dinitrophenol",0.89,Agilent 6495,ESI,1.238718862,0.348718862,0.93,42.11062016,9.32,7,0,FALSE,"MeCN/water 20/80 c_overall = 0 mM, pH_aq = 7",c1cc(c(cc1N(=O)=O)N(=O)=O)O
20,MeCN,-,0,7,3-nitrophenol,0.62,Agilent 6495,ESI,0.887436726,0.267436726,0.93,42.11062016,9.32,7,0,TRUE,"MeCN/water 20/80 c_overall = 0 mM, pH_aq = 7",c1cc(cc(c1)O)N(=O)=O
20,MeCN,-,0,7,phthalimide,-1.19,Agilent 6495,ESI,-1.041550738,0.148449262,0.93,42.11062016,9.32,7,0,TRUE,"MeCN/water 20/80 c_overall = 0 mM, pH_aq = 7",c1ccc2c(c1)C(=NC2=O)O
20,MeCN,-,0,7,4-aminobenzoic acid,-0.39,Agilent 6495,ESI,-0.333646424,0.056353576,0.93,42.11062016,9.32,7,0,TRUE,"MeCN/water 20/80 c_overall = 0 mM, pH_aq = 7",c1cc(ccc1C(=O)O)N
20,MeCN,-,0,7,"2,4,6-trinitro-1,3-benzenediol",1.25,Agilent 6495,ESI,1.569753684,0.319753684,0.93,42.11062016,9.32,7,0,TRUE,"MeCN/water 20/80 c_overall = 0 mM, pH_aq = 7",c1c(c(c(c(c1N(=O)=O)O)N(=O)=O)O)N(=O)=O
40,MeCN,-,0,7,benzoic acid,0.22,Agilent 6495,ESI,0.174135472,0.045864528,0.89,31.10415488,8.44,7,0,TRUE,"MeCN/water 40/60 c_overall = 0 mM, pH_aq = 7",c1ccc(cc1)C(=O)O
40,MeCN,-,0,7,4-nitrophenol,0.72,Agilent 6495,ESI,0.947768651,0.227768651,0.89,31.10415488,8.44,7,0,TRUE,"MeCN/water 40/60 c_overall = 0 mM, pH_aq = 7",c1cc(ccc1N(=O)=O)O
40,MeCN,-,0,7,3-(trifluoromethyl)phenol,1.74,Agilent 6495,ESI,2.115412215,0.375412215,0.89,31.10415488,8.44,7,0,TRUE,"MeCN/water 40/60 c_overall = 0 mM, pH_aq = 7",c1cc(cc(c1)O)C(F)(F)F
40,MeCN,-,0,7,salicylic acid,0.7,Agilent 6495,ESI,0.739373787,0.039373787,0.89,31.10415488,8.44,7,0,TRUE,"MeCN/water 40/60 c_overall = 0 mM, pH_aq = 7",c1ccc(c(c1)C(=O)O)O
40,MeCN,-,0,7,sorbic acid,-0.25,Agilent 6495,ESI,-0.231874817,0.018125183,0.89,31.10415488,8.44,7,0,TRUE,"MeCN/water 40/60 c_overall = 0 mM, pH_aq = 7",C/C=C/C=C/C(=O)O
40,MeCN,-,0,7,3-nitrobenzenesulfonic acid,0.93,Agilent 6495,ESI,0.969231892,0.039231892,0.89,31.10415488,8.44,7,0,TRUE,"MeCN/water 40/60 c_overall = 0 mM, pH_aq = 7",c1cc(cc(c1)S(=O)(=O)O)N(=O)=O
40,MeCN,-,0,7,"3,5-diiodosalicylic acid",1.31,Agilent 6495,ESI,1.688598345,0.378598345,0.89,31.10415488,8.44,7,0,FALSE,"MeCN/water 40/60 c_overall = 0 mM, pH_aq = 7",c1c(cc(c(c1C(=O)O)O)I)I
40,MeCN,-,0,7,4-phenylphenol,-0.14,Agilent 6495,ESI,-0.01886087,0.12113913,0.89,31.10415488,8.44,7,0,TRUE,"MeCN/water 40/60 c_overall = 0 mM, pH_aq = 7",c1ccc(cc1)c1ccc(cc1)O
40,MeCN,-,0,7,4-hydroxybenzoic acid,0.18,Agilent 6495,ESI,0.143975154,0.036024846,0.89,31.10415488,8.44,7,0,TRUE,"MeCN/water 40/60 c_overall = 0 mM, pH_aq = 7",c1cc(ccc1C(=O)O)O
40,MeCN,-,0,7,"3,5-dinitrobenzoic acid",0.96,Agilent 6495,ESI,1.21796897,0.25796897,0.89,31.10415488,8.44,7,0,FALSE,"MeCN/water 40/60 c_overall = 0 mM, pH_aq = 7",c1c(cc(cc1N(=O)=O)N(=O)=O)C(=O)O
40,MeCN,-,0,7,naphthalenesulfonic acid,1.05,Agilent 6495,ESI,1.132512857,0.082512857,0.89,31.10415488,8.44,7,0,TRUE,"MeCN/water 40/60 c_overall = 0 mM, pH_aq = 7",c1ccc2c(c1)cccc2S(=O)(=O)O
40,MeCN,-,0,7,"4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol",1.83,Agilent 6495,ESI,2.014401974,0.184401974,0.89,31.10415488,8.44,7,0,TRUE,"MeCN/water 40/60 c_overall = 0 mM, pH_aq = 7",c1(c2c(c(c(c(c2F)F)O)F)F)c(c(c(c(c1F)F)F)F)F
40,MeCN,-,0,7,"2,4-dinitrophenol",1.17,Agilent 6495,ESI,1.274871179,0.104871179,0.89,31.10415488,8.44,7,0,FALSE,"MeCN/water 40/60 c_overall = 0 mM, pH_aq = 7",c1cc(c(cc1N(=O)=O)N(=O)=O)O
40,MeCN,-,0,7,3-nitrophenol,0.75,Agilent 6495,ESI,0.883624809,0.133624809,0.89,31.10415488,8.44,7,0,TRUE,"MeCN/water 40/60 c_overall = 0 mM, pH_aq = 7",c1cc(cc(c1)O)N(=O)=O
40,MeCN,-,0,7,phthalimide,-1,Agilent 6495,ESI,-0.9181966,0.0818034,0.89,31.10415488,8.44,7,0,TRUE,"MeCN/water 40/60 c_overall = 0 mM, pH_aq = 7",c1ccc2c(c1)C(=NC2=O)O
40,MeCN,-,0,7,4-aminobenzoic acid,-0.18,Agilent 6495,ESI,-0.278214749,0.098214749,0.89,31.10415488,8.44,7,0,TRUE,"MeCN/water 40/60 c_overall = 0 mM, pH_aq = 7",c1cc(ccc1C(=O)O)N
40,MeCN,-,0,7,"2,4,6-trinitro-1,3-benzenediol",1.41,Agilent 6495,ESI,1.658769782,0.248769782,0.89,31.10415488,8.44,7,0,TRUE,"MeCN/water 40/60 c_overall = 0 mM, pH_aq = 7",c1c(c(c(c(c1N(=O)=O)O)N(=O)=O)O)N(=O)=O
60,MeCN,-,0,7,benzoic acid,0.24,Agilent 6495,ESI,0.321221962,0.081221962,0.77,30.53237952,7.56,7,0,TRUE,"MeCN/water 60/40 c_overall = 0 mM, pH_aq = 7",c1ccc(cc1)C(=O)O
60,MeCN,-,0,7,4-nitrophenol,0.84,Agilent 6495,ESI,1.056881366,0.216881366,0.77,30.53237952,7.56,7,0,TRUE,"MeCN/water 60/40 c_overall = 0 mM, pH_aq = 7",c1cc(ccc1N(=O)=O)O
60,MeCN,-,0,7,3-(trifluoromethyl)phenol,1.9,Agilent 6495,ESI,2.270495331,0.370495331,0.77,30.53237952,7.56,7,0,TRUE,"MeCN/water 60/40 c_overall = 0 mM, pH_aq = 7",c1cc(cc(c1)O)C(F)(F)F
60,MeCN,-,0,7,salicylic acid,0.81,Agilent 6495,ESI,0.810192959,1.93E-04,0.77,30.53237952,7.56,7,0,TRUE,"MeCN/water 60/40 c_overall = 0 mM, pH_aq = 7",c1ccc(c(c1)C(=O)O)O
60,MeCN,-,0,7,sorbic acid,-0.14,Agilent 6495,ESI,-0.095310557,0.044689443,0.77,30.53237952,7.56,7,0,TRUE,"MeCN/water 60/40 c_overall = 0 mM, pH_aq = 7",C/C=C/C=C/C(=O)O
60,MeCN,-,0,7,3-nitrobenzenesulfonic acid,0.87,Agilent 6495,ESI,1.093000506,0.223000506,0.77,30.53237952,7.56,7,0,FALSE,"MeCN/water 60/40 c_overall = 0 mM, pH_aq = 7",c1cc(cc(c1)S(=O)(=O)O)N(=O)=O
60,MeCN,-,0,7,"3,5-diiodosalicylic acid",1.35,Agilent 6495,ESI,1.891794828,0.541794828,0.77,30.53237952,7.56,7,0,TRUE,"MeCN/water 60/40 c_overall = 0 mM, pH_aq = 7",c1c(cc(c(c1C(=O)O)O)I)I
60,MeCN,-,0,7,4-phenylphenol,-0.1,Agilent 6495,ESI,0.164117778,0.264117778,0.77,30.53237952,7.56,7,0,TRUE,"MeCN/water 60/40 c_overall = 0 mM, pH_aq = 7",c1ccc(cc1)c1ccc(cc1)O
60,MeCN,-,0,7,4-hydroxybenzoic acid,0.12,Agilent 6495,ESI,0.218546431,0.098546431,0.77,30.53237952,7.56,7,0,TRUE,"MeCN/water 60/40 c_overall = 0 mM, pH_aq = 7",c1cc(ccc1C(=O)O)O
60,MeCN,-,0,7,"3,5-dinitrobenzoic acid",1.12,Agilent 6495,ESI,1.299437496,0.179437496,0.77,30.53237952,7.56,7,0,TRUE,"MeCN/water 60/40 c_overall = 0 mM, pH_aq = 7",c1c(cc(cc1N(=O)=O)N(=O)=O)C(=O)O
60,MeCN,-,0,7,naphthalenesulfonic acid,1.11,Agilent 6495,ESI,1.346603608,0.236603608,0.77,30.53237952,7.56,7,0,TRUE,"MeCN/water 60/40 c_overall = 0 mM, pH_aq = 7",c1ccc2c(c1)cccc2S(=O)(=O)O
60,MeCN,-,0,7,"4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol",1.94,Agilent 6495,ESI,2.21607903,0.27607903,0.77,30.53237952,7.56,7,0,TRUE,"MeCN/water 60/40 c_overall = 0 mM, pH_aq = 7",c1(c2c(c(c(c(c2F)F)O)F)F)c(c(c(c(c1F)F)F)F)F
60,MeCN,-,0,7,"2,4-dinitrophenol",1.2,Agilent 6495,ESI,1.381163107,0.181163107,0.77,30.53237952,7.56,7,0,FALSE,"MeCN/water 60/40 c_overall = 0 mM, pH_aq = 7",c1cc(c(cc1N(=O)=O)N(=O)=O)O
60,MeCN,-,0,7,3-nitrophenol,0.84,Agilent 6495,ESI,0.94891836,0.10891836,0.77,30.53237952,7.56,7,0,TRUE,"MeCN/water 60/40 c_overall = 0 mM, pH_aq = 7",c1cc(cc(c1)O)N(=O)=O
60,MeCN,-,0,7,phthalimide,-0.87,Agilent 6495,ESI,-0.817542947,0.052457053,0.77,30.53237952,7.56,7,0,TRUE,"MeCN/water 60/40 c_overall = 0 mM, pH_aq = 7",c1ccc2c(c1)C(=NC2=O)O
60,MeCN,-,0,7,4-aminobenzoic acid,-0.18,Agilent 6495,ESI,-0.188259454,0.008259454,0.77,30.53237952,7.56,7,0,TRUE,"MeCN/water 60/40 c_overall = 0 mM, pH_aq = 7",c1cc(ccc1C(=O)O)N
60,MeCN,-,0,7,"2,4,6-trinitro-1,3-benzenediol",1.49,Agilent 6495,ESI,1.764854894,0.274854894,0.77,30.53237952,7.56,7,0,TRUE,"MeCN/water 60/40 c_overall = 0 mM, pH_aq = 7",c1c(c(c(c(c1N(=O)=O)O)N(=O)=O)O)N(=O)=O
60,MeCN,-,0,7,benzoic acid,0.33,Agilent 6495,ESI,0.321221962,0.008778038,0.77,30.53237952,7.56,7,0,TRUE,"MeCN/water 60/40 c_overall = 0 mM, pH_aq = 7",c1ccc(cc1)C(=O)O
80,MeCN,-,0,7,4-nitrophenol,1.15,Agilent 6495,ESI,1.043437172,0.106562828,0.57,32.18706944,6.68,7,0,FALSE,"MeCN/water 80/20 c_overall = 0 mM, pH_aq = 7",c1cc(ccc1N(=O)=O)O
80,MeCN,-,0,7,3-(trifluoromethyl)phenol,2.15,Agilent 6495,ESI,2.432435118,0.282435118,0.57,32.18706944,6.68,7,0,TRUE,"MeCN/water 80/20 c_overall = 0 mM, pH_aq = 7",c1cc(cc(c1)O)C(F)(F)F
80,MeCN,-,0,7,salicylic acid,1,Agilent 6495,ESI,0.609986744,0.390013256,0.57,32.18706944,6.68,7,0,TRUE,"MeCN/water 80/20 c_overall = 0 mM, pH_aq = 7",c1ccc(c(c1)C(=O)O)O
80,MeCN,-,0,7,sorbic acid,-0.23,Agilent 6495,ESI,-0.283178504,0.053178504,0.57,32.18706944,6.68,7,0,TRUE,"MeCN/water 80/20 c_overall = 0 mM, pH_aq = 7",C/C=C/C=C/C(=O)O
80,MeCN,-,0,7,3-nitrobenzenesulfonic acid,0.93,Agilent 6495,ESI,1.05796889,0.12796889,0.57,32.18706944,6.68,7,0,TRUE,"MeCN/water 80/20 c_overall = 0 mM, pH_aq = 7",c1cc(cc(c1)S(=O)(=O)O)N(=O)=O
80,MeCN,-,0,7,"3,5-diiodosalicylic acid",1.65,Agilent 6495,ESI,2.117311843,0.467311843,0.57,32.18706944,6.68,7,0,TRUE,"MeCN/water 80/20 c_overall = 0 mM, pH_aq = 7",c1c(cc(c(c1C(=O)O)O)I)I
80,MeCN,-,0,7,4-phenylphenol,-0.12,Agilent 6495,ESI,0.392394736,0.512394736,0.57,32.18706944,6.68,7,0,TRUE,"MeCN/water 80/20 c_overall = 0 mM, pH_aq = 7",c1ccc(cc1)c1ccc(cc1)O
80,MeCN,-,0,7,4-hydroxybenzoic acid,0.39,Agilent 6495,ESI,0.160683926,0.229316074,0.57,32.18706944,6.68,7,0,TRUE,"MeCN/water 80/20 c_overall = 0 mM, pH_aq = 7",c1cc(ccc1C(=O)O)O
80,MeCN,-,0,7,"3,5-dinitrobenzoic acid",1.24,Agilent 6495,ESI,1.206147298,0.033852702,0.57,32.18706944,6.68,7,0,TRUE,"MeCN/water 80/20 c_overall = 0 mM, pH_aq = 7",c1c(cc(cc1N(=O)=O)N(=O)=O)C(=O)O
80,MeCN,-,0,7,naphthalenesulfonic acid,1.29,Agilent 6495,ESI,1.438265274,0.148265274,0.57,32.18706944,6.68,7,0,TRUE,"MeCN/water 80/20 c_overall = 0 mM, pH_aq = 7",c1ccc2c(c1)cccc2S(=O)(=O)O
80,MeCN,-,0,7,"4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol",2.14,Agilent 6495,ESI,2.401789629,0.261789629,0.57,32.18706944,6.68,7,0,TRUE,"MeCN/water 80/20 c_overall = 0 mM, pH_aq = 7",c1(c2c(c(c(c(c2F)F)O)F)F)c(c(c(c(c1F)F)F)F)F
80,MeCN,-,0,7,"2,4-dinitrophenol",1.49,Agilent 6495,ESI,1.462984895,0.027015105,0.57,32.18706944,6.68,7,0,TRUE,"MeCN/water 80/20 c_overall = 0 mM, pH_aq = 7",c1cc(c(cc1N(=O)=O)N(=O)=O)O
80,MeCN,-,0,7,3-nitrophenol,1.09,Agilent 6495,ESI,0.966511753,0.123488247,0.57,32.18706944,6.68,7,0,TRUE,"MeCN/water 80/20 c_overall = 0 mM, pH_aq = 7",c1cc(cc(c1)O)N(=O)=O
80,MeCN,-,0,7,phthalimide,-0.65,Agilent 6495,ESI,-0.742706164,0.092706164,0.57,32.18706944,6.68,7,0,FALSE,"MeCN/water 80/20 c_overall = 0 mM, pH_aq = 7",c1ccc2c(c1)C(=NC2=O)O
80,MeCN,-,0,7,4-aminobenzoic acid,-0.26,Agilent 6495,ESI,-0.438373563,0.178373563,0.57,32.18706944,6.68,7,0,TRUE,"MeCN/water 80/20 c_overall = 0 mM, pH_aq = 7",c1cc(ccc1C(=O)O)N
80,MeCN,-,0,7,"2,4,6-trinitro-1,3-benzenediol",1.9,Agilent 6495,ESI,1.641948709,0.258051291,0.57,32.18706944,6.68,7,0,TRUE,"MeCN/water 80/20 c_overall = 0 mM, pH_aq = 7",c1c(c(c(c(c1N(=O)=O)O)N(=O)=O)O)N(=O)=O
100,MeCN,-,0,7,benzoic acid,0.42,Agilent 6495,ESI,-1.254235457,1.674235457,0.28,27.86,5.8,7,0,TRUE,"MeCN/water 100/0 c_overall = 0 mM, pH_aq = 7",c1ccc(cc1)C(=O)O
100,MeCN,-,0,7,4-nitrophenol,1.5,Agilent 6495,ESI,0.971384522,0.528615478,0.28,27.86,5.8,7,0,FALSE,"MeCN/water 100/0 c_overall = 0 mM, pH_aq = 7",c1cc(ccc1N(=O)=O)O
100,MeCN,-,0,7,3-(trifluoromethyl)phenol,2.69,Agilent 6495,ESI,2.485893311,0.204106689,0.28,27.86,5.8,7,0,TRUE,"MeCN/water 100/0 c_overall = 0 mM, pH_aq = 7",c1cc(cc(c1)O)C(F)(F)F
100,MeCN,-,0,7,salicylic acid,1.36,Agilent 6495,ESI,0.752282356,0.607717644,0.28,27.86,5.8,7,0,TRUE,"MeCN/water 100/0 c_overall = 0 mM, pH_aq = 7",c1ccc(c(c1)C(=O)O)O
100,MeCN,-,0,7,sorbic acid,-0.42,Agilent 6495,ESI,-1.491051968,1.071051968,0.28,27.86,5.8,7,0,TRUE,"MeCN/water 100/0 c_overall = 0 mM, pH_aq = 7",C/C=C/C=C/C(=O)O
100,MeCN,-,0,7,3-nitrobenzenesulfonic acid,1.05,Agilent 6495,ESI,0.827988353,0.222011647,0.28,27.86,5.8,7,0,TRUE,"MeCN/water 100/0 c_overall = 0 mM, pH_aq = 7",c1cc(cc(c1)S(=O)(=O)O)N(=O)=O
100,MeCN,-,0,7,"3,5-diiodosalicylic acid",1.9,Agilent 6495,ESI,2.026338784,0.126338784,0.28,27.86,5.8,7,0,FALSE,"MeCN/water 100/0 c_overall = 0 mM, pH_aq = 7",c1c(cc(c(c1C(=O)O)O)I)I
100,MeCN,-,0,7,4-phenylphenol,-0.21,Agilent 6495,ESI,-0.974499643,0.764499643,0.28,27.86,5.8,7,0,TRUE,"MeCN/water 100/0 c_overall = 0 mM, pH_aq = 7",c1ccc(cc1)c1ccc(cc1)O
100,MeCN,-,0,7,4-hydroxybenzoic acid,0.5,Agilent 6495,ESI,-0.812675029,1.312675029,0.28,27.86,5.8,7,0,TRUE,"MeCN/water 100/0 c_overall = 0 mM, pH_aq = 7",c1cc(ccc1C(=O)O)O
100,MeCN,-,0,7,"3,5-dinitrobenzoic acid",1.52,Agilent 6495,ESI,1.287430981,0.232569019,0.28,27.86,5.8,7,0,TRUE,"MeCN/water 100/0 c_overall = 0 mM, pH_aq = 7",c1c(cc(cc1N(=O)=O)N(=O)=O)C(=O)O
100,MeCN,-,0,7,naphthalenesulfonic acid,1.45,Agilent 6495,ESI,1.288736306,0.161263694,0.28,27.86,5.8,7,0,FALSE,"MeCN/water 100/0 c_overall = 0 mM, pH_aq = 7",c1ccc2c(c1)cccc2S(=O)(=O)O
100,MeCN,-,0,7,"4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol",2.44,Agilent 6495,ESI,2.33056033,0.10943967,0.28,27.86,5.8,7,0,TRUE,"MeCN/water 100/0 c_overall = 0 mM, pH_aq = 7",c1(c2c(c(c(c(c2F)F)O)F)F)c(c(c(c(c1F)F)F)F)F
